file,sentId,eId,eiId,split,eText,relSourceText,normalization,CT_plus,CT_minus,PR_plus,PR_minus,PS_plus,PS_minus,Uu
wsj_0924.tml,6,e10,ei166,train,acquires,READER,a hostile bidder will acquire more than 20% of the shares outstanding,0,0,0,0,1,0,9
wsj_0924.tml,7,e11,ei167,train,triggered,READER,the rights will be triggered,0,0,1,0,4,0,5
wsj_0927.tml,23,e64,ei2453,train,has,READER,his family has ties to the company,0,10,0,0,0,0,0
wsj_0928.tml,12,e35,ei2015,train,demand,READER,there will be a demand for Sun's newest computers,4,0,1,0,1,1,3
wsj_0928.tml,15,e100,ei2025,train,record,READER,there has been a record backlog of orders,10,0,0,0,0,0,0
wsj_0928.tml,17,e102,ei2030,train,vulnerable,READER,Sun is vulnerable to competition from International Business Machines Corp.,7,0,3,0,0,0,0
wsj_0938.tml,5,e10,ei768,train,offering,READER,Mr. Drabinsky and Vice Chairman Myron Gottlieb will offer C$16.40 a share,0,0,4,0,3,0,3
wsj_0938.tml,12,e60,ei797,train,identify,READER,she identified other bidders,0,10,0,0,0,0,0
wsj_0938.tml,12,e61,ei798,train,said,READER,she said something about Mr. Drabinsky's offer,9,0,0,0,0,0,1
wsj_0938.tml,17,e195,ei811,train,had,READER,Mr. Drabinsky had the right to vote those shares,3,1,0,2,1,0,3
wsj_0938.tml,17,e202,ei815,train,purchase,READER,there was a purchase,3,7,0,0,0,0,0
wsj_0938.tml,19,e94,ei821,train,indicate,READER,the directors indicated the source of financing,0,10,0,0,0,0,0
wsj_0938.tml,19,e101,ei824,train,buy,READER,MCA and the Bronfman associates will buy for $57 million,1,0,7,0,2,0,0
wsj_0938.tml,19,e103,ei826,train,succeeds,READER,Mr. Drabinsky will succeed in an offer,0,0,0,0,3,0,7
wsj_0938.tml,20,e106,ei827,train,done,READER,things are being done at the suggestion of Mr. Drabinsky,10,0,0,0,0,0,0
wsj_0938.tml,20,e107,ei828,train,suggestion,READER,there has been a suggestion from Mr. Drabinsky,9,0,1,0,0,0,0
wsj_0938.tml,20,e110,ei829,train,accommodate,READER,they accommodate Mr. Drabinsky,10,0,0,0,0,0,0
wsj_0938.tml,21,e211,ei837,train,own,READER,Rank Organisation PLC owns 51% of Cineplex's Film House unit,0,7,1,0,0,0,2
wsj_0938.tml,22,e131,ei842,train,give,READER,Michael Gifford gave a breakdown,0,9,0,0,0,0,1
wsj_0938.tml,29,e156,ei859,train,reached,READER,Mr. Drabinsky was reached,0,9,0,0,0,1,0
wsj_0950.tml,9,e19,ei2004,train,fell,READER,GM Class E fell,9,0,0,0,0,0,1
wsj_0950.tml,24,e61,ei2048,train,earned,READER,EDS earned $315.8 million,10,0,0,0,0,0,0
wsj_0973.tml,4,e1,ei1991,train,capitalizing,READER,Westinghouse Electric Corp. is capitalizing on a major restructuring program,10,0,0,0,0,0,0
wsj_0973.tml,7,e17,ei2000,train,expect,READER,Westinghouse expected some businesses to produce 10% operating margins,2,3,1,1,0,0,3
wsj_0973.tml,14,e51,ei2016,train,order,READER,there was a nuclear power plant order from a U.S. utility in about a decade,2,6,0,1,0,0,1
wsj_0973.tml,14,e138,ei2015,train,had,READER,Westinghouse had a nuclear power plant order from a U.S. utility in about a decade,1,8,0,0,0,0,1
wsj_0973.tml,23,e101,ei2052,train,offset,READER,gain will be offset,8,0,1,0,1,0,0
wsj_0973.tml,24,e102,ei2053,train,disclose,READER,the executives disclosed the size of the expected gain,0,10,0,0,0,0,0
wsj_0973.tml,25,e105,ei2054,train,rise,READER,capital expenditure in 1990 will rise slightly,6,0,3,0,0,0,1
wsj_0973.tml,25,e470,ei2061,train,$,READER,capital expenditure was $470 million this year,4,1,2,0,3,0,0
wsj_0981.tml,8,e26,ei2286,train,disclose,READER,the luxury airline and casino company disclosed the purchase price,0,10,0,0,0,0,0
wsj_0981.tml,11,e40,ei2296,train,used,READER,the proceeds will be used for remodeling the company's Desert Inn resort in Las Vegas,1,0,6,0,2,0,1
wsj_0981.tml,11,e41,ei2297,train,remodeling,READER,the company's Desert Inn resort in Las Vegas will be remodeled,0,0,8,0,2,0,0
wsj_0981.tml,11,e43,ei2299,train,acquire,READER,a property for the new resort will be acquired,1,0,7,0,2,0,0
wsj_0981.tml,11,e101,ei2298,train,refurbishing,READER,certain aircraft of the MGM Grand Air unit will be refurbished,3,0,6,0,0,0,1
wsj_0981.tml,14,e66,ei2316,train,begin,READER,construction will begin in early 1991,1,0,7,0,2,0,0
wsj_0981.tml,17,e71,ei2320,train,include,READER,the prospectus included many details about the studio and theme park,0,10,0,0,0,0,0
wsj_0981.tml,17,e77,ei2323,train,feature,READER,"the parks features several ""themed"" areas similar to those found at parks built by Walt Disney Co.",1,0,4,0,4,0,1
wsj_1003.tml,4,e288,ei935,train,end,READER,it will be the end of a two-year boom in the industry,5,0,5,0,0,0,0
wsj_1003.tml,5,e184,ei941,train,effect,READER,there will be an effect of price erosion in major product lines,3,0,7,0,0,0,0
wsj_1003.tml,13,e201,ei963,train,vulnerable,READER,Bethlehem is the most vulnerable to a slowdown,1,0,7,0,2,0,0
wsj_1003.tml,14,e56,ei966,train,linked,READER,it has linked up with a joint venture partner to share costs and risks,0,10,0,0,0,0,0
wsj_1003.tml,14,e59,ei967,train,share,READER,it shared costs and risks,0,10,0,0,0,0,0
wsj_1003.tml,14,e490,ei965,train,diversified,READER,it has diversified beyond steel,0,10,0,0,0,0,0
wsj_1003.tml,22,e110,ei1002,train,dropped,READER,third-quarter net income dropped 8%,10,0,0,0,0,0,0
wsj_1003.tml,23,e114,ei1008,train,consolidates,READER,the company consolidates its Eastern Steel division,1,9,0,0,0,0,0
wsj_1003.tml,34,e248,ei1046,train,orders,READER,there were orders,6,0,1,1,1,0,1
wsj_1006.tml,8,e22,ei2000,train,reached,READER,he could be reached for comment,0,10,0,0,0,0,0
wsj_1006.tml,8,e25,ei2001,train,comment,READER,there was comment,0,10,0,0,0,0,0
wsj_1006.tml,9,e27,ei2003,train,say,READER,Bertin Nadeau said if Mr. Lortie was asked to leave,0,8,0,0,0,0,2
wsj_1006.tml,18,e61,ei2028,train,seen,READER,Mr. Lortie's departure was seen as inevitable,9,0,1,0,0,0,0
wsj_1006.tml,18,e328,ei2029,train,inevitable,READER,Mr. Lortie's departure was inevitable,5,0,4,0,0,0,1
wsj_1006.tml,27,e333,ei2075,train,under,READER,discussions are under way,10,0,0,0,0,0,0
wsj_1006.tml,28,e99,ei2055,train,confirm,READER,he confirmed the reports,0,9,0,0,0,0,1
wsj_1006.tml,28,e100,ei2056,train,deny,READER,he denied reports that Henri Roy is trying to put together a management buy-out of the catalogue showroom unit,0,8,0,0,0,0,2
wsj_1006.tml,28,e102,ei2058,train,trying,READER,Henri Roy is trying to put together a management buy-out,1,0,0,0,1,0,8
wsj_1006.tml,28,e104,ei2059,train,put,READER,Henri Roy is putting together a management buy-out of the catalogue showroom unit,2,0,0,0,1,0,7
wsj_1006.tml,29,e105,ei2061,train,reached,READER,Mr. Roy was reached,0,10,0,0,0,0,0
wsj_1008.tml,5,e10,ei108,train,help,READER,Lawrence Insurance will help finance the acquisition of United Republic,1,0,8,0,1,0,0
wsj_1011.tml,14,e38,ei2050,train,identify,READER,America West identified the entity,0,10,0,0,0,0,0
wsj_1013.tml,15,e42,ei2449,train,divest,READER,thrifts will divest high-yield bond investments,6,0,2,0,0,0,2
wsj_1013.tml,24,e92,ei2481,train,realized,READER,investors realized that the thrift would be forced to take a big write-down,4,0,4,0,2,0,0
wsj_1013.tml,26,e100,ei2489,train,know,READER,Columbia officials know how quickly they will dispose of the thrift's junk bonds,0,10,0,0,0,0,0
wsj_1013.tml,26,e102,ei2490,train,dispose,READER,they will dispose of the thrift's junk bonds,0,0,4,0,4,0,2
wsj_1013.tml,26,e105,ei2491,train,allow,READER,federal regulations allow thrifts to continue holding the bonds in separately capitalized subsidiaries,1,4,0,1,3,0,1
wsj_1013.tml,26,e108,ei2492,train,continue,READER,thrifts will continue holding the bonds in separately capitalized subsidiaries,1,2,0,2,2,0,3
wsj_1013.tml,26,e111,ei2494,train,completed,READER,federal regulations have been completed,0,10,0,0,0,0,0
wsj_1013.tml,27,e114,ei2496,train,face,READER,the thrift will face problems,0,0,1,8,1,0,0
wsj_1013.tml,27,e2010,ei2498,train,write,READER,there will be write-downs,3,0,6,0,1,0,0
wsj_1013.tml,30,e134,ei2508,train,completed,READER,many of the transactions were completed,3,5,1,0,0,0,1
wsj_1014.tml,3,e6,ei2261,train,war,READER,there will be a bruising price war,0,0,5,0,5,0,0
wsj_1014.tml,7,e32,ei2280,train,means,READER,Anheuser's entry into the fray means near-term earnings trouble for all the industry players,2,0,3,0,3,0,2
wsj_1014.tml,12,e58,ei2299,train,applied,READER,the new strategy will be applied soon in selected markets nationwide,3,0,7,0,0,0,0
wsj_1014.tml,15,e410,ei2307,train,fallout,READER,there will be fallout from the coming pricing struggle,1,0,1,0,7,0,1
wsj_1014.tml,19,e99,ei2332,train,see,READER,the brewing giant will see that grow to 42.5% in the current year,1,0,8,0,0,0,1
wsj_1014.tml,19,e100,ei2333,train,grow,READER,there will be a grow to 42.5% in the current year,1,0,3,0,6,0,0
wsj_1014.tml,20,e102,ei2334,train,decided,READER,Anheuser decided to join in the barroom brawl,10,0,0,0,0,0,0
wsj_1014.tml,20,e104,ei2335,train,join,READER,Anheuser will join in the barroom brawl,8,0,0,0,2,0,0
wsj_1014.tml,20,e105,ei2336,train,brawl,READER,there is some barroom brawl,8,2,0,0,0,0,0
wsj_1014.tml,21,e110,ei2338,train,get,READER,it will get bloody,8,0,1,0,1,0,0
wsj_1025.tml,6,e14,ei68,train,conducted,READER,the auction business is conducted in the second and fourth quarters,6,1,3,0,0,0,0
wsj_1031.tml,5,e10,ei62,train,entitle,READER,the rights will entitle Philip Morris holders to buy shares of either the company,5,0,1,0,2,0,2
wsj_1033.tml,3,e52,ei1993,train,own,READER,Esselte AB owns the 22% of its U.S. unit described in the sentence,0,8,0,1,0,0,1
wsj_1033.tml,4,e70,ei1996,train,own,READER,the parent owns the shares,0,7,0,0,1,0,2
wsj_1035.tml,6,e10,ei2003,train,suffered,READER,profit suffered,10,0,0,0,0,0,0
wsj_1038.tml,4,e10,ei1996,train,help,READER,the restructuring will help,1,0,7,0,2,0,0
wsj_1038.tml,8,e20,ei2004,train,include,READER,the plan includes selling branches,2,0,1,0,7,0,0
wsj_1039.tml,7,e10,ei136,train,earn,READER,the Sunnyvale company will earn 35 cents a share for the quarter,1,0,6,0,2,0,1
wsj_1039.tml,7,e111,ei140,train,increased,READER,the competition from International Business Machines Corp. increased,10,0,0,0,0,0,0
wsj_1042.tml,7,e14,ei88,train,exercised,READER,the warrants will be exercised,0,0,1,0,4,0,5
