#	 ( ollie dog )	 ( ( ( ( pumpkin ( and abby ) ) ( or abby ) ) ( and oona ) ) dog )	#
|	 ( ( ollie ( and ollie ) ) pony )	 ( ( ollie ( and ( ( oona ( and abby ) ) ( or ( ollie ( and mouse ) ) ) ) ) ) puppy )	>
>	 ( ( ( millie ( or millie ) ) ( or abby ) ) spotted )	 ( ( ( abby ( or abby ) ) ( or abby ) ) spotted )	>
#	 ( ( ( abby ( or ( ollie ( and millie ) ) ) ) ( and abby ) ) striped )	 ( abby pet )	=
|	 ( ( ( ( millie ( and millie ) ) ( or millie ) ) ( or ( millie ( or ( mertz ( and mertz ) ) ) ) ) ) pony )	 ( millie kitten )	>
<	 ( ( ( ( pumpkin ( or abby ) ) ( and abby ) ) ( and ( ( pumpkin ( and abby ) ) ( or pumpkin ) ) ) ) dog )	 ( ( abby ( or ( ( pumpkin ( and abby ) ) ( and abby ) ) ) ) dog )	<
|	 ( abby puppy )	 ( ( ( ( abby ( and abby ) ) ( and mouse ) ) ( and mouse ) ) pony )	>
#	 ( ( ollie ( or abby ) ) striped )	 ( ( millie ( or ( marcel ( or marcel ) ) ) ) spotted )	#
|	 ( millie dog )	 ( ( ( ( oona ( or pumpkin ) ) ( or ( oona ( and oona ) ) ) ) ( and ( ( oona ( or mouse ) ) ( and ( millie ( and pumpkin ) ) ) ) ) ) kitten )	>
|	 ( ( ( ( mouse ( or millie ) ) ( or ( mouse ( and pumpkin ) ) ) ) ( and abby ) ) dog )	 ( ( ( ( abby ( and abby ) ) ( or ( abby ( and pumpkin ) ) ) ) ( and ( ( millie ( or abby ) ) ( and ( abby ( and mouse ) ) ) ) ) ) cat )	>
|	 ( pumpkin pony )	 ( ( pumpkin ( and ( ( ollie ( and ollie ) ) ( and ( mertz ( or pumpkin ) ) ) ) ) ) cat )	>
|	 ( marcel kitten )	 ( ( mouse ( and ( millie ( and ( marcel ( and mertz ) ) ) ) ) ) puppy )	>
=	 ( ( ( abby ( or pumpkin ) ) ( and ( abby ( or ( abby ( and oona ) ) ) ) ) ) kitten )	 ( ( ( abby ( and pumpkin ) ) ( or ( abby ( and ( mouse ( or abby ) ) ) ) ) ) kitten )	=
#	 ( oona striped )	 ( ( ( oona ( and ( mouse ( or oona ) ) ) ) ( or oona ) ) dog )	=
<	 ( ( millie ( and ( ollie ( and mertz ) ) ) ) dog )	 ( ( mertz ( and ( ( millie ( and millie ) ) ( and ( ollie ( or mouse ) ) ) ) ) ) dog )	<
#	 ( ( ( ( mouse ( or mertz ) ) ( or ( mertz ( or pumpkin ) ) ) ) ( and ( ( mouse ( or abby ) ) ( or pumpkin ) ) ) ) pony )	 ( ( ( ( mertz ( and abby ) ) ( and pumpkin ) ) ( or ( ( abby ( or mertz ) ) ( or mertz ) ) ) ) pony )	#
<	 ( millie kitten )	 ( ( ( millie ( or abby ) ) ( or ( millie ( and millie ) ) ) ) cat )	<
>	 ( ollie puppy )	 ( ( ( ( ollie ( or ollie ) ) ( and ( marcel ( and ollie ) ) ) ) ( and ( ollie ( or mertz ) ) ) ) puppy )	>
#	 ( abby dog )	 ( ( ( abby ( or ( abby ( and millie ) ) ) ) ( and ( ( mertz ( and mertz ) ) ( or ( abby ( or mertz ) ) ) ) ) ) spotted )	=
|	 ( ( ( abby ( and mouse ) ) ( or millie ) ) cat )	 ( millie puppy )	>
#	 ( marcel pony )	 ( ( abby ( or ( ( ollie ( and marcel ) ) ( or ( marcel ( and pumpkin ) ) ) ) ) ) pony )	#
#	 ( ( ollie ( or ( oona ( or pumpkin ) ) ) ) striped )	 ( ( millie ( and ( ( pumpkin ( and oona ) ) ( or ( millie ( or oona ) ) ) ) ) ) spotted )	#
#	 ( ( millie ( and ( ( millie ( and pumpkin ) ) ( and ( pumpkin ( or millie ) ) ) ) ) ) pet )	 ( ( ( ( pumpkin ( or millie ) ) ( and abby ) ) ( or ( ( pumpkin ( and abby ) ) ( or ( abby ( and pumpkin ) ) ) ) ) ) pet )	#
|	 ( ( mertz ( and ( ( mertz ( or millie ) ) ( or mertz ) ) ) ) pony )	 ( mertz kitten )	=
=	 ( ( ( ( millie ( and marcel ) ) ( or ( marcel ( and millie ) ) ) ) ( and marcel ) ) pet )	 ( ( ( ( ollie ( or millie ) ) ( or ( ollie ( or marcel ) ) ) ) ( and ( millie ( and marcel ) ) ) ) pet )	=
>	 ( ( ( ( ollie ( or ollie ) ) ( or abby ) ) ( or ( abby ( and ( mertz ( and mertz ) ) ) ) ) ) pony )	 ( ollie pony )	>
#	 ( ( mouse ( or ollie ) ) pet )	 ( ( ( ( ollie ( or mouse ) ) ( or ( ollie ( and mouse ) ) ) ) ( or ollie ) ) cat )	=
<	 ( ( ( ( mouse ( and marcel ) ) ( and mouse ) ) ( and marcel ) ) cat )	 ( marcel cat )	<
#	 ( ( abby ( or mouse ) ) pony )	 ( ( ( ( mouse ( and oona ) ) ( or pumpkin ) ) ( and oona ) ) pony )	#
#	 ( marcel spotted )	 ( ( ( oona ( or mouse ) ) ( or mouse ) ) spotted )	#
#	 ( pumpkin striped )	 ( ( abby ( or ( abby ( and ( abby ( or millie ) ) ) ) ) ) spotted )	#
>	 ( ( ( ( marcel ( or ollie ) ) ( and marcel ) ) ( or ( mertz ( or ( mertz ( and marcel ) ) ) ) ) ) striped )	 ( marcel striped )	>
|	 ( ( ollie ( or mertz ) ) pony )	 ( ( ( mertz ( and ( ollie ( and ollie ) ) ) ) ( or ollie ) ) cat )	>
|	 ( ( ( ( mertz ( or ollie ) ) ( and marcel ) ) ( and ( ( marcel ( and marcel ) ) ( and ( marcel ( and marcel ) ) ) ) ) ) puppy )	 ( ( ( ( ollie ( or millie ) ) ( and ( mertz ( and marcel ) ) ) ) ( and ( ( mertz ( and mertz ) ) ( or ( marcel ( or mertz ) ) ) ) ) ) kitten )	>
|	 ( ( ( ( mertz ( or oona ) ) ( or mertz ) ) ( or abby ) ) kitten )	 ( oona spotted )	>
#	 ( ( mouse ( and abby ) ) pony )	 ( ( ( ( abby ( or abby ) ) ( and millie ) ) ( and abby ) ) pony )	#
|	 ( ( ollie ( and ( mouse ( or ( mouse ( or abby ) ) ) ) ) ) kitten )	 ( ( ( ( mouse ( and ollie ) ) ( and ollie ) ) ( and ( mertz ( or ( mouse ( or ollie ) ) ) ) ) ) puppy )	>
|	 ( ( abby ( or ( abby ( and pumpkin ) ) ) ) pony )	 ( abby kitten )	=
#	 ( ( ( ( pumpkin ( or marcel ) ) ( and ollie ) ) ( or ( ( pumpkin ( and pumpkin ) ) ( and ( pumpkin ( and millie ) ) ) ) ) ) pet )	 ( millie pet )	#
|	 ( ( ( ( oona ( or mertz ) ) ( or ( mouse ( or oona ) ) ) ) ( or ( ( mouse ( and mouse ) ) ( and abby ) ) ) ) kitten )	 ( oona dog )	>
<	 ( ( ollie ( and ( ollie ( or ( pumpkin ( and marcel ) ) ) ) ) ) puppy )	 ( ( ( ( ollie ( or pumpkin ) ) ( or ( pumpkin ( or marcel ) ) ) ) ( or pumpkin ) ) dog )	<
|	 ( ( pumpkin ( and pumpkin ) ) kitten )	 ( ( marcel ( and ( oona ( and ( pumpkin ( and marcel ) ) ) ) ) ) dog )	>
>	 ( ( ( ( mertz ( or oona ) ) ( or ( abby ( or abby ) ) ) ) ( and mertz ) ) striped )	 ( ( ( ( mertz ( and mertz ) ) ( and mertz ) ) ( and ( ( oona ( or abby ) ) ( and ( oona ( and oona ) ) ) ) ) ) kitten )	>
<	 ( ( pumpkin ( and ( pumpkin ( and marcel ) ) ) ) kitten )	 ( pumpkin cat )	<
|	 ( ( ( abby ( and ollie ) ) ( or ( ( marcel ( or marcel ) ) ( and pumpkin ) ) ) ) spotted )	 ( ( pumpkin ( and ( ( ollie ( and pumpkin ) ) ( and abby ) ) ) ) striped )	>
<	 ( ( ( ( pumpkin ( and ollie ) ) ( and ( mertz ( or ollie ) ) ) ) ( and ( marcel ( or ( mertz ( or mertz ) ) ) ) ) ) dog )	 ( ( ( mertz ( or ollie ) ) ( or ( marcel ( or ( mertz ( and marcel ) ) ) ) ) ) dog )	<
#	 ( ( ( ( pumpkin ( and mouse ) ) ( and ( abby ( or abby ) ) ) ) ( or ( ( mertz ( or mouse ) ) ( or ( mouse ( and pumpkin ) ) ) ) ) ) puppy )	 ( ( mouse ( or mertz ) ) pet )	=
|	 ( ( millie ( or ( ( ollie ( and ollie ) ) ( or oona ) ) ) ) cat )	 ( oona pony )	>
<	 ( ( ( ( marcel ( and abby ) ) ( and oona ) ) ( and ( ( ollie ( or oona ) ) ( and ollie ) ) ) ) cat )	 ( ( ollie ( and ( ( abby ( or abby ) ) ( and ( abby ( or oona ) ) ) ) ) ) cat )	<
|	 ( ( ( ( oona ( and oona ) ) ( and ( oona ( and ollie ) ) ) ) ( or marcel ) ) puppy )	 ( ( marcel ( and ollie ) ) striped )	>
|	 ( oona spotted )	 ( ( ( mertz ( and ( abby ( and oona ) ) ) ) ( and ( mouse ( and mertz ) ) ) ) striped )	>
|	 ( oona striped )	 ( ( ( oona ( and ( mertz ( or ollie ) ) ) ) ( and ( ( mouse ( or ollie ) ) ( or mertz ) ) ) ) puppy )	>
#	 ( marcel pony )	 ( ( ( ( abby ( and ollie ) ) ( or marcel ) ) ( and ( ( oona ( and ollie ) ) ( and ollie ) ) ) ) pony )	#
|	 ( oona cat )	 ( ( ( abby ( or ( oona ( or abby ) ) ) ) ( and oona ) ) dog )	=
<	 ( abby spotted )	 ( ( ( marcel ( and pumpkin ) ) ( or ( ( pumpkin ( or abby ) ) ( or marcel ) ) ) ) spotted )	<
>	 ( ( pumpkin ( or ( ( ollie ( and marcel ) ) ( or ( ollie ( and millie ) ) ) ) ) ) kitten )	 ( pumpkin kitten )	>
#	 ( ( abby ( and ( ( abby ( or pumpkin ) ) ( or abby ) ) ) ) kitten )	 ( abby pet )	=
=	 ( ( ( pumpkin ( or marcel ) ) ( and ( ( ollie ( and pumpkin ) ) ( or pumpkin ) ) ) ) cat )	 ( ( ( pumpkin ( and ( abby ( or ollie ) ) ) ) ( or pumpkin ) ) cat )	=
>	 ( ( ( ( pumpkin ( or millie ) ) ( or millie ) ) ( or ollie ) ) spotted )	 ( ( ( pumpkin ( and ( millie ( and millie ) ) ) ) ( and mertz ) ) puppy )	>
#	 ( marcel puppy )	 ( ( abby ( or ( abby ( and ( millie ( and abby ) ) ) ) ) ) puppy )	#
|	 ( mertz kitten )	 ( ( ( oona ( and ( oona ( or oona ) ) ) ) ( and mertz ) ) spotted )	>
#	 ( pumpkin striped )	 ( ( ( ( pumpkin ( or marcel ) ) ( and marcel ) ) ( and ( ( marcel ( or oona ) ) ( or marcel ) ) ) ) striped )	#
<	 ( ( mertz ( and ( oona ( or oona ) ) ) ) puppy )	 ( ( ( ( marcel ( and oona ) ) ( or ( abby ( or mertz ) ) ) ) ( and ( oona ( and ( mertz ( and oona ) ) ) ) ) ) dog )	=
#	 ( ( millie ( or pumpkin ) ) pet )	 ( ( millie ( or pumpkin ) ) kitten )	=
|	 ( ( ollie ( or ( ( mertz ( and mertz ) ) ( and abby ) ) ) ) dog )	 ( ( ( oona ( and ( oona ( and ollie ) ) ) ) ( or ( ollie ( and ( ollie ( and mertz ) ) ) ) ) ) pony )	>
|	 ( ( ( mertz ( or ( pumpkin ( or pumpkin ) ) ) ) ( or ( ( mertz ( and millie ) ) ( or ( oona ( or pumpkin ) ) ) ) ) ) puppy )	 ( mertz striped )	>
|	 ( ( ( ( mouse ( or mouse ) ) ( and ( millie ( or mouse ) ) ) ) ( or ( mouse ( or ( pumpkin ( or ollie ) ) ) ) ) ) kitten )	 ( ollie pony )	>
#	 ( ( ( marcel ( and mertz ) ) ( and ( mertz ( and ollie ) ) ) ) pet )	 ( ( ( ( ollie ( or mouse ) ) ( or ( mouse ( or mouse ) ) ) ) ( and ( ( ollie ( and mertz ) ) ( and marcel ) ) ) ) dog )	=
<	 ( oona pony )	 ( ( ( ( abby ( or oona ) ) ( and ( marcel ( and mouse ) ) ) ) ( or oona ) ) pony )	<
#	 ( ( mertz ( or ( ( mertz ( and mertz ) ) ( and ( oona ( and marcel ) ) ) ) ) ) striped )	 ( mertz dog )	=
#	 ( mouse striped )	 ( ( oona ( and ( abby ( and marcel ) ) ) ) spotted )	#
v	 ( millie spotted )	 ( ( millie ( or ( ( abby ( or marcel ) ) ( or ( millie ( and ollie ) ) ) ) ) ) striped )	<
#	 ( ( millie ( and millie ) ) striped )	 ( ( ( marcel ( and ( millie ( or marcel ) ) ) ) ( and ( ( mertz ( or millie ) ) ( and marcel ) ) ) ) spotted )	#
>	 ( ( ( ollie ( or ( mouse ( or millie ) ) ) ) ( and mouse ) ) spotted )	 ( mouse puppy )	=
|	 ( ( mouse ( or ( ( ollie ( or mertz ) ) ( or ( mertz ( or marcel ) ) ) ) ) ) puppy )	 ( ( mouse ( and mouse ) ) striped )	>
#	 ( ollie pet )	 ( ( ( ollie ( and ( marcel ( or ollie ) ) ) ) ( and ollie ) ) striped )	=
|	 ( ( ( ( ollie ( or pumpkin ) ) ( or ( millie ( and millie ) ) ) ) ( and ( pumpkin ( or ( millie ( or pumpkin ) ) ) ) ) ) kitten )	 ( ( millie ( and pumpkin ) ) dog )	>
>	 ( oona striped )	 ( ( ( marcel ( and marcel ) ) ( and oona ) ) striped )	>
|	 ( ( ( ( abby ( and abby ) ) ( and pumpkin ) ) ( or ( ollie ( and ( mouse ( or ollie ) ) ) ) ) ) puppy )	 ( ( ( ( ollie ( and mouse ) ) ( and mouse ) ) ( or ( abby ( and ollie ) ) ) ) striped )	>
#	 ( mertz dog )	 ( ( ( marcel ( and ( mertz ( or mouse ) ) ) ) ( and marcel ) ) dog )	#
|	 ( ( ( ( ollie ( and ollie ) ) ( or ollie ) ) ( or ( ( mouse ( or oona ) ) ( and ollie ) ) ) ) puppy )	 ( ( ( ( millie ( and ollie ) ) ( or ( mouse ( or millie ) ) ) ) ( and ollie ) ) pony )	>
#	 ( ( ( mouse ( or ( pumpkin ( or mouse ) ) ) ) ( and ( ( mertz ( or pumpkin ) ) ( and mertz ) ) ) ) pony )	 ( ( oona ( and pumpkin ) ) pony )	#
|	 ( ( mertz ( and marcel ) ) cat )	 ( ( ( mertz ( or ( mertz ( and millie ) ) ) ) ( and ( marcel ( and ( marcel ( or marcel ) ) ) ) ) ) pony )	=
|	 ( ( ( ( marcel ( or mouse ) ) ( and marcel ) ) ( or ( ( ollie ( or ollie ) ) ( and mouse ) ) ) ) cat )	 ( marcel dog )	>
#	 ( marcel spotted )	 ( ( ( mertz ( or ollie ) ) ( or ollie ) ) spotted )	#
#	 ( ( mouse ( or ( mouse ( and ( mouse ( and oona ) ) ) ) ) ) puppy )	 ( ollie puppy )	#
<	 ( ( ( millie ( and ( marcel ( and pumpkin ) ) ) ) ( and millie ) ) kitten )	 ( pumpkin cat )	<
#	 ( ( ( oona ( and oona ) ) ( or ( oona ( or ( oona ( or oona ) ) ) ) ) ) pet )	 ( pumpkin pet )	#
=	 ( ( ( ( ollie ( or ollie ) ) ( or ( marcel ( and oona ) ) ) ) ( and ollie ) ) pony )	 ( ollie pony )	=
|	 ( ( ( oona ( and ollie ) ) ( or marcel ) ) kitten )	 ( marcel spotted )	>
#	 ( marcel kitten )	 ( ( ( mertz ( or mertz ) ) ( or ( ( mouse ( and marcel ) ) ( and mertz ) ) ) ) kitten )	#
#	 ( pumpkin spotted )	 ( ( ( ollie ( and oona ) ) ( and ( ( pumpkin ( or ollie ) ) ( or ( ollie ( and pumpkin ) ) ) ) ) ) spotted )	#
>	 ( ( mouse ( or ( ( pumpkin ( or pumpkin ) ) ( and pumpkin ) ) ) ) dog )	 ( mouse puppy )	>
#	 ( ( marcel ( and pumpkin ) ) cat )	 ( ( millie ( and marcel ) ) cat )	#
|	 ( ( ( ( pumpkin ( and oona ) ) ( or pumpkin ) ) ( or oona ) ) kitten )	 ( pumpkin spotted )	>
|	 ( ( ( abby ( and ( abby ( and mouse ) ) ) ) ( or ollie ) ) striped )	 ( ollie spotted )	>
|	 ( ollie kitten )	 ( ( ( millie ( or oona ) ) ( and ollie ) ) puppy )	>
v	 ( ( ( mertz ( and ( pumpkin ( or mouse ) ) ) ) ( and ( ( marcel ( and marcel ) ) ( and ( marcel ( and pumpkin ) ) ) ) ) ) spotted )	 ( ( marcel ( or ( ( mouse ( or pumpkin ) ) ( and mouse ) ) ) ) striped )	<
#	 ( ollie spotted )	 ( ( mouse ( or ( ( ollie ( and ollie ) ) ( and ( abby ( and ollie ) ) ) ) ) ) striped )	#
#	 ( ( ( ( millie ( or pumpkin ) ) ( and millie ) ) ( and ( millie ( or ollie ) ) ) ) cat )	 ( ( millie ( or ( abby ( and ( millie ( and millie ) ) ) ) ) ) pet )	=
=	 ( marcel striped )	 ( ( marcel ( and ( ( marcel ( and marcel ) ) ( or abby ) ) ) ) striped )	=
#	 ( millie kitten )	 ( ( marcel ( and ( ( mouse ( or mouse ) ) ( or ( mouse ( or marcel ) ) ) ) ) ) kitten )	#
<	 ( ( ( mouse ( and abby ) ) ( and ( ( mouse ( or ollie ) ) ( or oona ) ) ) ) kitten )	 ( abby cat )	<
>	 ( pumpkin spotted )	 ( ( ( ( marcel ( and pumpkin ) ) ( and ( millie ( and marcel ) ) ) ) ( and pumpkin ) ) puppy )	>
#	 ( ( ( ( mertz ( and millie ) ) ( and mertz ) ) ( and ( ( millie ( or pumpkin ) ) ( and millie ) ) ) ) pet )	 ( ( mertz ( and millie ) ) puppy )	=
v	 ( ( ( ( abby ( and abby ) ) ( and abby ) ) ( and mertz ) ) striped )	 ( ( ( mertz ( or marcel ) ) ( and mertz ) ) spotted )	<
<	 ( abby dog )	 ( ( abby ( or ( marcel ( and ( marcel ( and marcel ) ) ) ) ) ) dog )	<
<	 ( oona puppy )	 ( ( marcel ( or ( ( oona ( and oona ) ) ( or pumpkin ) ) ) ) puppy )	<
#	 ( ( ( abby ( and mertz ) ) ( and ( ( mertz ( and mertz ) ) ( and marcel ) ) ) ) striped )	 ( ollie striped )	#
>	 ( ( ( ollie ( or mouse ) ) ( and ollie ) ) pet )	 ( ( ( ollie ( and pumpkin ) ) ( and ( ( pumpkin ( or millie ) ) ( and ( ollie ( or pumpkin ) ) ) ) ) ) pet )	>
#	 ( ( ( ( mertz ( or marcel ) ) ( and ( oona ( and mertz ) ) ) ) ( and mouse ) ) spotted )	 ( ( ( marcel ( or ( oona ( and marcel ) ) ) ) ( and ( mouse ( and ( marcel ( or marcel ) ) ) ) ) ) striped )	#
|	 ( ( ( mertz ( or mertz ) ) ( or ( mouse ( and mouse ) ) ) ) kitten )	 ( mouse pony )	>
v	 ( ( ( mouse ( and abby ) ) ( and oona ) ) spotted )	 ( mouse striped )	<
>	 ( ( ( ( abby ( and abby ) ) ( and marcel ) ) ( or ( mouse ( or marcel ) ) ) ) spotted )	 ( mouse puppy )	>
>	 ( ( oona ( or mouse ) ) pony )	 ( ( ( oona ( or pumpkin ) ) ( and ( ( marcel ( and mouse ) ) ( or ( marcel ( and oona ) ) ) ) ) ) pony )	>
>	 ( ( ( mertz ( and pumpkin ) ) ( or millie ) ) striped )	 ( ( pumpkin ( and millie ) ) striped )	>
#	 ( ( ( mouse ( and mouse ) ) ( or oona ) ) spotted )	 ( ( mouse ( or abby ) ) spotted )	#
#	 ( marcel striped )	 ( ( ( ( ollie ( or ollie ) ) ( or oona ) ) ( and oona ) ) striped )	#
>	 ( ( ( marcel ( and oona ) ) ( or ( marcel ( and marcel ) ) ) ) striped )	 ( ( marcel ( and oona ) ) striped )	>
<	 ( marcel dog )	 ( ( ( marcel ( or ( mertz ( and mertz ) ) ) ) ( or millie ) ) dog )	<
#	 ( ( ( mertz ( or ( mertz ( and abby ) ) ) ) ( or ( abby ( and abby ) ) ) ) spotted )	 ( marcel striped )	#
<	 ( ( ( mouse ( or ( mouse ( and mertz ) ) ) ) ( and mertz ) ) cat )	 ( mouse cat )	<
|	 ( marcel kitten )	 ( ( ( ( pumpkin ( or pumpkin ) ) ( or ( mertz ( and marcel ) ) ) ) ( and ( ( mertz ( and marcel ) ) ( and ( oona ( and oona ) ) ) ) ) ) spotted )	>
#	 ( ( ( oona ( or ( mertz ( and oona ) ) ) ) ( or oona ) ) kitten )	 ( mertz kitten )	#
>	 ( ollie cat )	 ( ( ( ( ollie ( and mertz ) ) ( and ( pumpkin ( and mertz ) ) ) ) ( and mertz ) ) cat )	>
<	 ( ( ( mertz ( or ( mertz ( and mertz ) ) ) ) ( and ( mertz ( and abby ) ) ) ) dog )	 ( mertz dog )	<
#	 ( abby spotted )	 ( ( ( ( oona ( and ollie ) ) ( and ollie ) ) ( and ollie ) ) striped )	#
#	 ( pumpkin pet )	 ( ( ( oona ( and ( pumpkin ( or mouse ) ) ) ) ( or ( ( oona ( or marcel ) ) ( and ( oona ( and oona ) ) ) ) ) ) pet )	#
#	 ( oona striped )	 ( ( ollie ( and ( mertz ( or mertz ) ) ) ) striped )	#
|	 ( ( ( ( pumpkin ( or abby ) ) ( or ( abby ( and oona ) ) ) ) ( or oona ) ) striped )	 ( pumpkin puppy )	>
<	 ( pumpkin pony )	 ( ( ( ( pumpkin ( and ollie ) ) ( and ( ollie ( or ollie ) ) ) ) ( or ( mouse ( or ( pumpkin ( or ollie ) ) ) ) ) ) pony )	<
|	 ( ( ( mouse ( and mouse ) ) ( or ( ( mertz ( or millie ) ) ( or millie ) ) ) ) pony )	 ( ( ( mouse ( and ollie ) ) ( or ( mertz ( or ( mouse ( or mertz ) ) ) ) ) ) puppy )	>
<	 ( ( ( oona ( or ( oona ( and oona ) ) ) ) ( and ( ( pumpkin ( and ollie ) ) ( and pumpkin ) ) ) ) puppy )	 ( oona puppy )	<
|	 ( pumpkin puppy )	 ( ( mouse ( and ( ( pumpkin ( and pumpkin ) ) ( or ( pumpkin ( and ollie ) ) ) ) ) ) striped )	>
>	 ( ( ( ( oona ( or ollie ) ) ( or ( pumpkin ( or ollie ) ) ) ) ( or mouse ) ) pet )	 ( mouse pet )	>
|	 ( ( ( ( oona ( and millie ) ) ( or millie ) ) ( or ( pumpkin ( or marcel ) ) ) ) dog )	 ( ( ( ( pumpkin ( or millie ) ) ( or ( oona ( or marcel ) ) ) ) ( and pumpkin ) ) pony )	>
>	 ( ( ( marcel ( or ( mertz ( or marcel ) ) ) ) ( or ( ( mertz ( and marcel ) ) ( or ( millie ( or abby ) ) ) ) ) ) spotted )	 ( ( mertz ( or marcel ) ) puppy )	>
|	 ( abby spotted )	 ( ( marcel ( and ( abby ( and ( millie ( and abby ) ) ) ) ) ) kitten )	>
|	 ( ( mertz ( or ( ollie ( and ( mertz ( or mertz ) ) ) ) ) ) cat )	 ( ( mertz ( and ( ( abby ( and ollie ) ) ( and mouse ) ) ) ) puppy )	>
#	 ( ( ( ( mertz ( and ollie ) ) ( or ollie ) ) ( and ollie ) ) striped )	 ( ollie pet )	=
#	 ( oona pet )	 ( ( ( ( oona ( or abby ) ) ( and ( pumpkin ( or millie ) ) ) ) ( or millie ) ) pet )	#
v	 ( ( pumpkin ( and ( ( pumpkin ( and pumpkin ) ) ( and ( marcel ( or marcel ) ) ) ) ) ) striped )	 ( ( marcel ( and marcel ) ) spotted )	<
|	 ( ( marcel ( or oona ) ) dog )	 ( ( marcel ( or ( marcel ( and ( pumpkin ( and ollie ) ) ) ) ) ) kitten )	>
>	 ( ( ( ( marcel ( or marcel ) ) ( and ( abby ( and marcel ) ) ) ) ( or oona ) ) pet )	 ( ( oona ( and abby ) ) pet )	>
#	 ( ( ( marcel ( or abby ) ) ( and ( abby ( and ( mouse ( and marcel ) ) ) ) ) ) striped )	 ( ( pumpkin ( and ( marcel ( or ( pumpkin ( and marcel ) ) ) ) ) ) striped )	#
|	 ( oona puppy )	 ( ( ( oona ( or oona ) ) ( and ( ( oona ( and oona ) ) ( and ( ollie ( and pumpkin ) ) ) ) ) ) cat )	>
|	 ( ( mertz ( or ( ( abby ( or oona ) ) ( and abby ) ) ) ) kitten )	 ( abby puppy )	>
|	 ( ( mouse ( and ( mertz ( or mertz ) ) ) ) puppy )	 ( ( mouse ( and ( mouse ( and mertz ) ) ) ) kitten )	=
=	 ( ( mertz ( and ( ( oona ( or marcel ) ) ( or ( marcel ( or mertz ) ) ) ) ) ) spotted )	 ( mertz spotted )	=
|	 ( ( oona ( or oona ) ) puppy )	 ( ( millie ( and oona ) ) striped )	>
|	 ( ( ( abby ( or abby ) ) ( or pumpkin ) ) spotted )	 ( abby striped )	>
#	 ( ( ( ( mertz ( or millie ) ) ( or ( pumpkin ( and oona ) ) ) ) ( and ( ( millie ( and millie ) ) ( and pumpkin ) ) ) ) cat )	 ( mertz cat )	#
#	 ( ( pumpkin ( and ( ( ollie ( or abby ) ) ( and abby ) ) ) ) puppy )	 ( marcel puppy )	#
#	 ( oona striped )	 ( ( ( ( marcel ( and marcel ) ) ( and ( marcel ( or marcel ) ) ) ) ( and ( oona ( or ( abby ( or abby ) ) ) ) ) ) spotted )	#
>	 ( ( ( abby ( or mouse ) ) ( or ( ( pumpkin ( or pumpkin ) ) ( and ( mouse ( or abby ) ) ) ) ) ) pet )	 ( ( ( mouse ( or mouse ) ) ( and ( ollie ( or ( abby ( and pumpkin ) ) ) ) ) ) pet )	>
#	 ( ( ( ( mertz ( or mertz ) ) ( or ( millie ( or millie ) ) ) ) ( or ( ( marcel ( or marcel ) ) ( and ( mertz ( and marcel ) ) ) ) ) ) puppy )	 ( pumpkin puppy )	#
>	 ( ( marcel ( and marcel ) ) pet )	 ( ( ( mertz ( or ( abby ( and marcel ) ) ) ) ( and ( ( marcel ( or mertz ) ) ( and marcel ) ) ) ) pet )	>
<	 ( abby pony )	 ( ( ( abby ( or mouse ) ) ( or ( mouse ( and ( abby ( and mouse ) ) ) ) ) ) pony )	<
>	 ( ( mouse ( or ( oona ( or ( oona ( or millie ) ) ) ) ) ) pet )	 ( mouse pet )	>
#	 ( ( marcel ( and marcel ) ) kitten )	 ( ( ( ( ollie ( and marcel ) ) ( or abby ) ) ( or ollie ) ) kitten )	#
v	 ( ( ( mouse ( and pumpkin ) ) ( or ( ( ollie ( or ollie ) ) ( and pumpkin ) ) ) ) spotted )	 ( pumpkin striped )	<
>	 ( ( ( ( pumpkin ( and oona ) ) ( or ( pumpkin ( or pumpkin ) ) ) ) ( or pumpkin ) ) pony )	 ( ( pumpkin ( and ( oona ( and ( mouse ( or oona ) ) ) ) ) ) pony )	>
>	 ( ( mouse ( or ( ( oona ( or millie ) ) ( and oona ) ) ) ) striped )	 ( ( oona ( or ( ( pumpkin ( and mouse ) ) ( and millie ) ) ) ) kitten )	>
v	 ( mertz striped )	 ( ( mertz ( or ( millie ( and ( abby ( and abby ) ) ) ) ) ) spotted )	<
#	 ( ( pumpkin ( or mertz ) ) puppy )	 ( ( marcel ( or ( ( millie ( or mertz ) ) ( or ( marcel ( and mertz ) ) ) ) ) ) puppy )	#
=	 ( ( millie ( or millie ) ) pony )	 ( ( ( oona ( or millie ) ) ( and ( ( pumpkin ( and millie ) ) ( or millie ) ) ) ) pony )	=
#	 ( ( millie ( and ollie ) ) striped )	 ( ( marcel ( and ( oona ( and millie ) ) ) ) spotted )	#
#	 ( ( ( ( mouse ( or mertz ) ) ( or mertz ) ) ( or ( mertz ( and abby ) ) ) ) pet )	 ( abby pet )	#
>	 ( ( ( oona ( or ( abby ( or pumpkin ) ) ) ) ( or millie ) ) spotted )	 ( ( ( oona ( or oona ) ) ( or pumpkin ) ) puppy )	>
|	 ( ( mertz ( or ( ( ollie ( or pumpkin ) ) ( and abby ) ) ) ) dog )	 ( mertz kitten )	>
#	 ( oona spotted )	 ( ( ( mouse ( or mouse ) ) ( and ( millie ( or mouse ) ) ) ) spotted )	#
